Date,Open,High,Low,Close,Adj Close,Volume,Turnover
7/11/2018,74862,75025,74196,74399,74399,388328900,8183196.68
7/12/2018,74403,75898,74403,75856,75856,361702300,8152539.26
7/13/2018,75856,76682,75554,76594,76594,341724400,7849625.88
7/16/2018,76587,76924,76129,76653,76653,323157900,6886569.05
7/17/2018,76653,78522,76482,78130,78130,400300600,8493537.17
7/18/2018,78124,78496,77164,77363,77363,349928800,8138750.98
7/19/2018,77360,77487,75890,77487,77487,389800500,8658138.85
7/20/2018,77500,79489,77500,78571,78571,489201800,11036184.21
7/23/2018,78571,78639,77871,77996,77996,252252000,5500768.6
7/24/2018,78005,79497,78005,79155,79155,338466000,7551721.09
7/25/2018,79154,80437,79154,80218,80218,358012400,8409413.62
7/26/2018,80242,80589,79081,79405,79405,370774700,9975887.03
7/27/2018,79405,80251,79405,79866,79866,310888400,7248687.81
7/30/2018,79866,80492,79699,80276,80276,271277100,6199700.74
7/31/2018,80279,80279,79016,79220,79220,345821700,7912056.8
8/1/2018,79213,79731,78769,79302,79302,332690100,8073041.86
8/2/2018,79237,79896,78573,79637,79637,309853500,7185537.15
8/3/2018,79656,81792,79656,81435,81435,392016100,9253814.94
8/6/2018,81445,81765,80965,81051,81051,259443900,6072049.13
8/7/2018,81093,81742,79923,80347,80347,398055300,9722427.3
8/8/2018,80347,80912,78966,79152,79152,395240800,8865659.78
8/9/2018,79171,79461,78156,78768,78768,383244600,8394787.19
8/10/2018,78766,78766,76043,76514,76514,483271000,10062552.92
8/13/2018,76513,77689,75931,77496,77496,408061700,8299270.2
8/14/2018,77499,78742,77499,78602,78602,382783900,7845860.18
8/15/2018,78614,78618,76829,77078,77078,452205300,9946939.28
8/16/2018,77085,77704,76381,76819,76819,338704500,7490972.22
8/17/2018,76817,76817,75633,76029,76029,385797500,8383684.62
8/20/2018,76029,76497,75608,76328,76328,368882400,7847465.53
8/21/2018,76327,76340,74915,75180,75180,420308400,8843282.75
8/22/2018,75171,76904,74876,76902,76902,372208000,7544434.3
8/23/2018,76898,77232,75466,75634,75634,398630900,8365901.91
8/24/2018,75647,76629,75647,76262,76262,325763800,6400350.3
8/27/2018,76264,78008,76264,77930,77930,284042728,5804522.33
8/28/2018,77928,78038,77149,77473,77473,305654800,6575831.57
8/29/2018,77472,78783,77399,78389,78389,322424800,6897998.91
8/30/2018,78389,78389,76372,76404,76404,365652800,7889011.68
8/31/2018,76386,77202,76026,76678,76678,427382100,9353091.85
9/3/2018,76675,76675,75729,76193,76193,171589800,3606439.64
9/4/2018,76192,76192,74605,74712,74712,326012200,6792892.96
9/5/2018,74712,75370,74276,75092,75092,291792700,6476277.69
9/6/2018,75098,76533,74986,76416,76416,340051700,7183537
9/10/2018,76416,77293,76115,76436,76436,320118800,7042588.48
9/11/2018,76437,76437,74275,74657,74657,351472000,7368699.76
9/12/2018,74680,75680,74499,75125,75125,382371900,8046724.57
9/13/2018,75126,75407,74501,74687,74687,315676200,6883422.36
9/14/2018,74687,75705,74445,75429,75429,333158400,7284183.87
9/17/2018,75428,76893,75227,76789,76789,350264500,7235006.93
9/18/2018,76781,78454,76677,78314,78314,429594800,9229581.07
9/19/2018,78268,79021,77624,78169,78169,389771500,8041733.42
9/20/2018,78169,78944,77820,78116,78116,323456200,6669742.93
9/21/2018,78116,80002,78116,79444,79444,481111300,10862096.9
9/24/2018,79447,79447,77857,77984,77984,290779800,6119407.01
9/25/2018,77980,78688,77005,78630,78630,381481400,8351146.33
9/26/2018,78634,79461,78530,78656,78656,385077500,8771168.11
9/27/2018,78676,80107,78676,80000,80000,461341600,10106390.51
9/28/2018,80000,80000,78967,79342,79342,418703600,8779235.98
10/1/2018,79350,79557,78091,78624,78624,323129900,6605930.66
10/2/2018,78625,81778,78625,81612,81612,615909700,13971213.22
10/3/2018,81624,85442,81623,83273,83273,785422000,18819491.63
10/4/2018,83275,83430,81892,82953,82953,508807700,11484013.38
10/5/2018,82972,83805,82030,82322,82322,556159900,12272051.26
10/8/2018,82324,87333,82324,86084,86084,1030820800,24595432.16
